"Election","HINDI","Jurisdiction","AbsenteeApplications","BallotsSent","BallotsReturned","InPersonAbsentee"
"2020 General Election","23002","TOWN OF ADAMS - GREEN COUNTY","89","89","63","2"
"2020 General Election","23004","TOWN OF ALBANY - GREEN COUNTY","262","262","149","2"
"2020 General Election","23006","TOWN OF BROOKLYN - GREEN COUNTY","312","312","239","27"
"2020 General Election","23008","TOWN OF CADIZ - GREEN COUNTY","129","129","110","13"
"2020 General Election","23010","TOWN OF CLARNO - GREEN COUNTY","187","185","125","14"
"2020 General Election","23012","TOWN OF DECATUR - GREEN COUNTY","367","367","311","80"
"2020 General Election","23014","TOWN OF EXETER - GREEN COUNTY","634","634","534","136"
"2020 General Election","23016","TOWN OF JEFFERSON - GREEN COUNTY","160","159","115","5"
"2020 General Election","23018","TOWN OF JORDAN - GREEN COUNTY","97","97","82","7"
"2020 General Election","23020","TOWN OF MONROE - GREEN COUNTY","269","269","199","16"
"2020 General Election","23022","TOWN OF MOUNT PLEASANT - GREEN COUNTY","130","130","100","0"
"2020 General Election","23024","TOWN OF NEW GLARUS - GREEN COUNTY","504","503","383","38"
"2020 General Election","23026","TOWN OF SPRING GROVE - GREEN COUNTY","78","78","69","0"
"2020 General Election","23028","TOWN OF SYLVESTER - GREEN COUNTY","211","211","135","6"
"2020 General Election","23030","TOWN OF WASHINGTON - GREEN COUNTY","166","164","106","0"
"2020 General Election","23032","TOWN OF YORK - GREEN COUNTY","247","247","181","7"
"2020 General Election","23101","VILLAGE OF ALBANY - GREEN COUNTY","128","127","96","23"
"2020 General Election","23110","VILLAGE OF BROWNTOWN - GREEN COUNTY","47","47","33","4"
"2020 General Election","23151","VILLAGE OF MONTICELLO - GREEN COUNTY","283","282","221","44"
"2020 General Election","23161","VILLAGE OF NEW GLARUS - GREEN COUNTY","784","784","639","94"
"2020 General Election","23206","CITY OF BRODHEAD - MULTIPLE COUNTIES","593","579","472","151"
"2020 General Election","23251","CITY OF MONROE - GREEN COUNTY","2991","2988","2590","725"
"2020 General Election","24002","TOWN OF BERLIN - GREEN LAKE COUNTY","247","247","200","71"
"2020 General Election","24004","TOWN OF BROOKLYN - GREEN LAKE COUNTY","563","535","451","102"
"2020 General Election","24006","TOWN OF GREEN LAKE - GREEN LAKE COUNTY","285","285","240","62"
"2020 General Election","24008","TOWN OF KINGSTON - GREEN LAKE COUNTY","52","46","26","2"
"2020 General Election","24010","TOWN OF MACKFORD - GREEN LAKE COUNTY","60","56","22","0"
"2020 General Election","24012","TOWN OF MANCHESTER - GREEN LAKE COUNTY","82","80","59","0"
"2020 General Election","24014","TOWN OF MARQUETTE - GREEN LAKE COUNTY","99","98","62","15"
"2020 General Election","24016","TOWN OF PRINCETON - GREEN LAKE COUNTY","369","368","269","16"
"2020 General Election","24018","TOWN OF ST. MARIE - GREEN LAKE COUNTY","74","72","36","0"
"2020 General Election","24020","TOWN OF SENECA - GREEN LAKE COUNTY","88","88","56","5"
"2020 General Election","24141","VILLAGE OF KINGSTON - GREEN LAKE COUNTY","24","24","16","2"
"2020 General Election","24154","VILLAGE OF MARQUETTE - GREEN LAKE COUNTY","39","37","35","25"
"2020 General Election","24206","CITY OF BERLIN - MULTIPLE COUNTIES","1088","1086","896","274"
"2020 General Election","24231","CITY OF GREEN LAKE - GREEN LAKE COUNTY","248","231","185","44"
"2020 General Election","24251","CITY OF MARKESAN - GREEN LAKE COUNTY","258","257","214","70"
"2020 General Election","24271","CITY OF PRINCETON - GREEN LAKE COUNTY","215","211","176","7"
"2020 General Election","25002","TOWN OF ARENA - IOWA COUNTY","398","398","318","30"
"2020 General Election","25004","TOWN OF BRIGHAM - IOWA COUNTY","355","355","296","47"
"2020 General Election","25006","TOWN OF CLYDE - IOWA COUNTY","72","72","40","0"
"2020 General Election","25008","TOWN OF DODGEVILLE - IOWA COUNTY","626","626","544","230"
"2020 General Election","25010","TOWN OF EDEN - IOWA COUNTY","63","63","51","3"
"2020 General Election","25012","TOWN OF HIGHLAND - IOWA COUNTY","120","119","97","11"
"2020 General Election","25014","TOWN OF LINDEN - IOWA COUNTY","163","162","117","0"
"2020 General Election","25016","TOWN OF MIFFLIN - IOWA COUNTY","91","91","52","0"
"2020 General Election","25018","TOWN OF MINERAL POINT - IOWA COUNTY","319","318","226","5"
"2020 General Election","25020","TOWN OF MOSCOW - IOWA COUNTY","157","157","126","11"
"2020 General Election","25022","TOWN OF PULASKI - IOWA COUNTY","45","43","32","0"
"2020 General Election","25024","TOWN OF RIDGEWAY - IOWA COUNTY","188","188","130","10"
"2020 General Election","25026","TOWN OF WALDWICK - IOWA COUNTY","86","84","61","1"
"2020 General Election","25028","TOWN OF WYOMING - IOWA COUNTY","106","105","55","0"
"2020 General Election","25101","VILLAGE OF ARENA - IOWA COUNTY","180","179","131","14"
"2020 General Election","25102","VILLAGE OF AVOCA - IOWA COUNTY","58","55","45","3"
"2020 General Election","25106","VILLAGE OF BARNEVELD - IOWA COUNTY","306","306","224","56"
"2020 General Election","25111","VILLAGE OF COBB - IOWA COUNTY","83","83","61","6"
"2020 General Election","25136","VILLAGE OF HIGHLAND - IOWA COUNTY","158","158","124","28"
"2020 General Election","25137","VILLAGE OF HOLLANDALE - IOWA COUNTY","49","48","41","0"
"2020 General Election","25146","VILLAGE OF LINDEN - IOWA COUNTY","48","47","27","5"
"2020 General Election","25176","VILLAGE OF REWEY - IOWA COUNTY","20","20","11","0"
"2020 General Election","25177","VILLAGE OF RIDGEWAY - IOWA COUNTY","142","142","100","14"
"2020 General Election","25216","CITY OF DODGEVILLE - IOWA COUNTY","1614","1611","1315","246"
"2020 General Election","25251","CITY OF MINERAL POINT - IOWA COUNTY","840","840","661","78"
"2020 General Election","26002","TOWN OF ANDERSON - IRON COUNTY","9","9","8","0"
"2020 General Election","26004","TOWN OF CAREY - IRON COUNTY","19","19","11","0"
"2020 General Election","26006","TOWN OF GURNEY - IRON COUNTY","42","42","25","0"
"2020 General Election","26008","TOWN OF KIMBALL - IRON COUNTY","228","228","143","0"
"2020 General Election","26010","TOWN OF KNIGHT - IRON COUNTY","31","31","21","0"
"2020 General Election","26012","TOWN OF MERCER - IRON COUNTY","551","549","462","79"
"2020 General Election","26014","TOWN OF OMA - IRON COUNTY","132","132","97","0"
"2020 General Election","26016","TOWN OF PENCE - IRON COUNTY","35","35","27","0"
"2020 General Election","26018","TOWN OF SAXON - IRON COUNTY","57","57","38","0"
"2020 General Election","26020","TOWN OF SHERMAN - IRON COUNTY","69","69","63","0"
"2020 General Election","26236","CITY OF HURLEY - IRON COUNTY","455","446","320","17"
"2020 General Election","26251","CITY OF MONTREAL - IRON COUNTY","212","209","151","8"
"2020 General Election","27002","TOWN OF ADAMS - JACKSON COUNTY","278","276","207","14"
"2020 General Election","27004","TOWN OF ALBION - JACKSON COUNTY","187","187","131","24"
"2020 General Election","27006","TOWN OF ALMA - JACKSON COUNTY","133","133","77","6"
"2020 General Election","27008","TOWN OF BEAR BLUFF - JACKSON COUNTY","8","8","5","1"
"2020 General Election","27010","TOWN OF BROCKWAY - JACKSON COUNTY","309","308","261","112"
"2020 General Election","27012","TOWN OF CITY POINT - JACKSON COUNTY","24","24","21","0"
"2020 General Election","27014","TOWN OF CLEVELAND - JACKSON COUNTY","64","64","44","0"
"2020 General Election","27016","TOWN OF CURRAN - JACKSON COUNTY","34","34","27","0"
"2020 General Election","27018","TOWN OF FRANKLIN - JACKSON COUNTY","32","32","15","0"
"2020 General Election","27020","TOWN OF GARDEN VALLEY - JACKSON COUNTY","68","67","44","14"
"2020 General Election","27022","TOWN OF GARFIELD - JACKSON COUNTY","107","107","69","5"
"2020 General Election","27024","TOWN OF HIXTON - JACKSON COUNTY","78","78","59","1"
"2020 General Election","27026","TOWN OF IRVING - JACKSON COUNTY","136","136","69","4"
"2020 General Election","27028","TOWN OF KNAPP - JACKSON COUNTY","35","35","21","0"
"2020 General Election","27030","TOWN OF KOMENSKY - JACKSON COUNTY","30","30","14","4"
"2020 General Election","27032","TOWN OF MANCHESTER - JACKSON COUNTY","120","120","69","2"
"2020 General Election","27034","TOWN OF MELROSE - JACKSON COUNTY","49","49","31","0"
"2020 General Election","27036","TOWN OF MILLSTON - JACKSON COUNTY","16","16","14","0"
"2020 General Election","27038","TOWN OF NORTH BEND - JACKSON COUNTY","56","56","29","0"
"2020 General Election","27040","TOWN OF NORTHFIELD - JACKSON COUNTY","76","76","43","11"
"2020 General Election","27042","TOWN OF SPRINGFIELD - JACKSON COUNTY","37","37","22","0"
"2020 General Election","27101","VILLAGE OF ALMA CENTER - JACKSON COUNTY","52","52","37","7"
"2020 General Election","27136","VILLAGE OF HIXTON - JACKSON COUNTY","35","35","21","4"
"2020 General Election","27151","VILLAGE OF MELROSE - JACKSON COUNTY","76","76","47","6"
"2020 General Election","27152","VILLAGE OF MERRILLAN - JACKSON COUNTY","63","63","53","16"
"2020 General Election","27186","VILLAGE OF TAYLOR - JACKSON COUNTY","47","47","39","8"
"2020 General Election","27206","CITY OF BLACK RIVER FALLS - JACKSON COUNTY","685","683","564","161"
"2020 General Election","28002","TOWN OF AZTALAN - JEFFERSON COUNTY","302","301","213","0"
"2020 General Election","28004","TOWN OF COLD SPRING - JEFFERSON COUNTY","159","159","111","0"
"2020 General Election","28006","TOWN OF CONCORD - JEFFERSON COUNTY","528","527","373","47"
"2020 General Election","28008","TOWN OF FARMINGTON - JEFFERSON COUNTY","312","309","193","24"
"2020 General Election","28010","TOWN OF HEBRON - JEFFERSON COUNTY","229","227","120","1"
"2020 General Election","28012","TOWN OF IXONIA - JEFFERSON COUNTY","1533","1530","1286","651"
"2020 General Election","28014","TOWN OF JEFFERSON - JEFFERSON COUNTY","477","474","368","35"
"2020 General Election","28016","TOWN OF KOSHKONONG - JEFFERSON COUNTY","1104","1094","721","242"
"2020 General Election","28018","TOWN OF LAKE MILLS - JEFFERSON COUNTY","828","818","647","58"
"2020 General Election","28020","TOWN OF MILFORD - JEFFERSON COUNTY","182","178","82","0"
"2020 General Election","28022","TOWN OF OAKLAND - JEFFERSON COUNTY","1221","1214","985","262"
"2020 General Election","28024","TOWN OF PALMYRA - JEFFERSON COUNTY","331","325","226","26"
"2020 General Election","28026","TOWN OF SULLIVAN - JEFFERSON COUNTY","525","508","244","0"
"2020 General Election","28028","TOWN OF SUMNER - JEFFERSON COUNTY","231","230","162","26"
"2020 General Election","28030","TOWN OF WATERLOO - JEFFERSON COUNTY","194","194","138","11"
"2020 General Election","28032","TOWN OF WATERTOWN - JEFFERSON COUNTY","574","569","321","0"
"2020 General Election","28141","VILLAGE OF JOHNSON CREEK - JEFFERSON COUNTY","853","852","654","217"
"2020 General Election","28171","VILLAGE OF PALMYRA - JEFFERSON COUNTY","301","299","213","69"
"2020 General Election","28181","VILLAGE OF SULLIVAN - JEFFERSON COUNTY","117","117","89","17"
"2020 General Election","28226","CITY OF FORT ATKINSON - JEFFERSON COUNTY","3462","3446","2854","737"
"2020 General Election","28241","CITY OF JEFFERSON - JEFFERSON COUNTY","1835","1832","1471","335"
"2020 General Election","28246","CITY OF LAKE MILLS - JEFFERSON COUNTY","2069","2065","1662","447"
"2020 General Election","28290","CITY OF WATERLOO - JEFFERSON COUNTY","763","760","612","186"
"2020 General Election","28291","CITY OF WATERTOWN - MULTIPLE COUNTIES","5693","5690","4542","1492"
"2020 General Election","29002","TOWN OF ARMENIA - JUNEAU COUNTY","100","97","55","0"
"2020 General Election","29004","TOWN OF CLEARFIELD - JUNEAU COUNTY","130","124","86","0"
"2020 General Election","29006","TOWN OF CUTLER - JUNEAU COUNTY","36","34","13","0"
"2020 General Election","29008","TOWN OF FINLEY - JUNEAU COUNTY","5","5","0","0"
"2020 General Election","29010","TOWN OF FOUNTAIN - JUNEAU COUNTY","99","98","58","0"
"2020 General Election","29012","TOWN OF GERMANTOWN - JUNEAU COUNTY","305","300","191","0"
"2020 General Election","29014","TOWN OF KILDARE - JUNEAU COUNTY","89","86","52","0"
"2020 General Election","29016","TOWN OF KINGSTON - JUNEAU COUNTY","3","3","0","0"
"2020 General Election","29018","TOWN OF LEMONWEIR - JUNEAU COUNTY","228","225","126","0"
"2020 General Election","29020","TOWN OF LINDINA - JUNEAU COUNTY","150","149","6","0"
"2020 General Election","29022","TOWN OF LISBON - JUNEAU COUNTY","145","144","90","0"
"2020 General Election","29024","TOWN OF LYNDON - JUNEAU COUNTY","213","193","122","0"
"2020 General Election","29026","TOWN OF MARION - JUNEAU COUNTY","50","48","7","0"
"2020 General Election","29028","TOWN OF NECEDAH - JUNEAU COUNTY","450","450","323","0"
"2020 General Election","29030","TOWN OF ORANGE - JUNEAU COUNTY","42","32","12","0"
"2020 General Election","29032","TOWN OF PLYMOUTH - JUNEAU COUNTY","146","137","96","5"
"2020 General Election","29034","TOWN OF SEVEN MILE CREEK - JUNEAU COUNTY","29","11","0","0"
"2020 General Election","29036","TOWN OF SUMMIT - JUNEAU COUNTY","136","131","87","0"
"2020 General Election","29038","TOWN OF WONEWOC - JUNEAU COUNTY","81","77","43","0"
"2020 General Election","29111","VILLAGE OF CAMP DOUGLAS - JUNEAU COUNTY","71","69","37","0"
"2020 General Election","29136","VILLAGE OF HUSTLER - JUNEAU COUNTY","21","20","17","0"
"2020 General Election","29146","VILLAGE OF LYNDON STATION - JUNEAU COUNTY","51","40","14","0"
"2020 General Election","29161","VILLAGE OF NECEDAH - JUNEAU COUNTY","157","157","122","0"
"2020 General Election","29186","VILLAGE OF UNION CENTER - JUNEAU COUNTY","19","19","17","0"
"2020 General Election","29191","VILLAGE OF WONEWOC - JUNEAU COUNTY","140","139","75","0"
"2020 General Election","29221","CITY OF ELROY - JUNEAU COUNTY","210","208","167","36"
"2020 General Election","29251","CITY OF MAUSTON - JUNEAU COUNTY","792","792","643","187"
"2020 General Election","29261","CITY OF NEW LISBON - JUNEAU COUNTY","172","172","120","32"
"2020 General Election","30002","TOWN OF BRIGHTON - KENOSHA COUNTY","362","357","277","105"
"2020 General Election","30006","TOWN OF PARIS - KENOSHA COUNTY","339","335","279","136"
"2020 General Election","30010","TOWN OF RANDALL - KENOSHA COUNTY","850","850","641","282"
"2020 General Election","30014","TOWN OF SOMERS - KENOSHA COUNTY","317","316","249","84"
"2020 General Election","30016","TOWN OF WHEATLAND - KENOSHA COUNTY","884","883","726","298"
"2020 General Election","30104","VILLAGE OF BRISTOL - KENOSHA COUNTY","1508","1499","1207","489"
"2020 General Election","30171","VILLAGE OF PADDOCK LAKE - KENOSHA COUNTY","803","801","635","256"
"2020 General Election","30174","VILLAGE OF PLEASANT PRAIRIE - KENOSHA COUNTY","7739","7731","6188","1859"
"2020 General Election","30179","Village of SALEM LAKES - KENOSHA COUNTY","4059","4053","2833","1221"
"2020 General Election","30182","VILLAGE OF SOMERS - KENOSHA COUNTY","2734","2731","2164","705"
"2020 General Election","30186","VILLAGE OF TWIN LAKES - KENOSHA COUNTY","1718","1715","1386","546"
"2020 General Election","30241","CITY OF KENOSHA - KENOSHA COUNTY","25246","25185","19384","3981"
"2020 General Election","31002","TOWN OF AHNAPEE - KEWAUNEE COUNTY","231","231","177","0"
"2020 General Election","31004","TOWN OF CARLTON - KEWAUNEE COUNTY","100","99","70","0"
"2020 General Election","31006","TOWN OF CASCO - KEWAUNEE COUNTY","243","233","172","0"
"2020 General Election","31008","TOWN OF FRANKLIN - KEWAUNEE COUNTY","163","163","84","0"
"2020 General Election","31010","TOWN OF LINCOLN - KEWAUNEE COUNTY","190","190","119","0"
"2020 General Election","31012","TOWN OF LUXEMBURG - KEWAUNEE COUNTY","365","364","230","0"
"2020 General Election","31014","TOWN OF MONTPELIER - KEWAUNEE COUNTY","219","218","165","0"
"2020 General Election","31016","TOWN OF PIERCE - KEWAUNEE COUNTY","182","182","133","0"
"2020 General Election","31018","TOWN OF RED RIVER - KEWAUNEE COUNTY","302","302","236","0"
"2020 General Election","31020","TOWN OF WEST KEWAUNEE - KEWAUNEE COUNTY","206","204","152","0"
"2020 General Election","31111","VILLAGE OF CASCO - KEWAUNEE COUNTY","66","65","34","0"
"2020 General Election","31146","VILLAGE OF LUXEMBURG - KEWAUNEE COUNTY","554","554","421","0"
"2020 General Election","31201","CITY OF ALGOMA - KEWAUNEE COUNTY","880","880","745","0"
"2020 General Election","31241","CITY OF KEWAUNEE - KEWAUNEE COUNTY","679","678","556","0"
"2020 General Election","32002","TOWN OF BANGOR - LA CROSSE COUNTY","86","85","51","4"
"2020 General Election","32004","TOWN OF BARRE - LA CROSSE COUNTY","211","211","144","11"
"2020 General Election","32006","TOWN OF BURNS - LA CROSSE COUNTY","134","133","83","5"
"2020 General Election","32008","TOWN OF CAMPBELL - LA CROSSE COUNTY","1603","1603","1393","520"
"2020 General Election","32010","TOWN OF FARMINGTON - LA CROSSE COUNTY","442","442","320","29"
"2020 General Election","32012","TOWN OF GREENFIELD - LA CROSSE COUNTY","592","588","461","85"
"2020 General Election","32014","TOWN OF HAMILTON - LA CROSSE COUNTY","710","708","531","77"
"2020 General Election","32016","TOWN OF HOLLAND - LA CROSSE COUNTY","1243","1242","921","118"
"2020 General Election","32018","TOWN OF MEDARY - LA CROSSE COUNTY","583","582","470","150"
"2020 General Election","32020","TOWN OF ONALASKA - LA CROSSE COUNTY","2109","2094","1635","336"
"2020 General Election","32022","TOWN OF SHELBY - LA CROSSE COUNTY","1890","1889","1556","522"
"2020 General Election","32024","TOWN OF WASHINGTON - LA CROSSE COUNTY","87","86","51","3"
"2020 General Election","32106","VILLAGE OF BANGOR - LA CROSSE COUNTY","259","256","189","23"
"2020 General Election","32136","VILLAGE OF HOLMEN - LA CROSSE COUNTY","3482","3476","2845","851"
"2020 General Election","32176","VILLAGE OF ROCKLAND - MULTIPLE COUNTIES","111","109","75","4"
"2020 General Election","32191","VILLAGE OF WEST SALEM - LA CROSSE COUNTY","1518","1516","1203","222"
"2020 General Election","32246","CITY OF LA CROSSE - LA CROSSE COUNTY","14724","14710","11811","2338"
"2020 General Election","32265","CITY OF ONALASKA - LA CROSSE COUNTY","6971","6965","5884","1532"
"2020 General Election","33002","TOWN OF ARGYLE - LAFAYETTE COUNTY","87","83","59","0"
"2020 General Election","33004","TOWN OF BELMONT - LAFAYETTE COUNTY","115","111","78","11"
"2020 General Election","33006","TOWN OF BENTON - LAFAYETTE COUNTY","86","84","57","0"
"2020 General Election","33008","TOWN OF BLANCHARD - LAFAYETTE COUNTY","68","68","51","0"
"2020 General Election","33010","TOWN OF DARLINGTON - LAFAYETTE COUNTY","169","166","120","2"
"2020 General Election","33012","TOWN OF ELK GROVE - LAFAYETTE COUNTY","40","40","27","1"
"2020 General Election","33014","TOWN OF FAYETTE - LAFAYETTE COUNTY","59","59","26","0"
"2020 General Election","33016","TOWN OF GRATIOT - LAFAYETTE COUNTY","75","72","59","0"
"2020 General Election","33018","TOWN OF KENDALL - LAFAYETTE COUNTY","59","59","25","0"
"2020 General Election","33020","TOWN OF LAMONT - LAFAYETTE COUNTY","38","37","10","0"
"2020 General Election","33022","TOWN OF MONTICELLO - LAFAYETTE COUNTY","19","19","4","0"
"2020 General Election","33024","TOWN OF NEW DIGGINGS - LAFAYETTE COUNTY","54","51","37","2"
"2020 General Election","33026","TOWN OF SEYMOUR - LAFAYETTE COUNTY","24","24","13","0"
"2020 General Election","33028","TOWN OF SHULLSBURG - LAFAYETTE COUNTY","61","57","39","0"
"2020 General Election","33030","TOWN OF WAYNE - LAFAYETTE COUNTY","74","74","40","0"
"2020 General Election","33032","TOWN OF WHITE OAK SPRINGS - LAFAYETTE COUNTY","20","14","6","0"
"2020 General Election","33034","TOWN OF WILLOW SPRINGS - LAFAYETTE COUNTY","120","116","90","17"
"2020 General Election","33036","TOWN OF WIOTA - LAFAYETTE COUNTY","116","115","90","3"
"2020 General Election","33101","VILLAGE OF ARGYLE - LAFAYETTE COUNTY","140","137","111","1"
"2020 General Election","33106","VILLAGE OF BELMONT - LAFAYETTE COUNTY","155","155","110","7"
"2020 General Election","33107","VILLAGE OF BENTON - LAFAYETTE COUNTY","165","164","133","38"
"2020 General Election","33108","VILLAGE OF BLANCHARDVILLE - MULTIPLE COUNTIES","195","195","131","27"
"2020 General Election","33131","VILLAGE OF GRATIOT - LAFAYETTE COUNTY","12","12","7","0"
"2020 General Election","33181","VILLAGE OF SOUTH WAYNE - LAFAYETTE COUNTY","39","38","32","1"
"2020 General Election","33216","CITY OF DARLINGTON - LAFAYETTE COUNTY","464","461","386","82"
"2020 General Election","33281","CITY OF SHULLSBURG - LAFAYETTE COUNTY","242","234","200","32"
"2020 General Election","34002","TOWN OF ACKLEY - LANGLADE COUNTY","54","52","38","1"
"2020 General Election","34004","TOWN OF AINSWORTH - LANGLADE COUNTY","105","104","60","0"
"2020 General Election","34006","TOWN OF ANTIGO - LANGLADE COUNTY","274","271","195","1"
"2020 General Election","34008","TOWN OF ELCHO - LANGLADE COUNTY","276","275","182","21"
"2020 General Election","34010","TOWN OF EVERGREEN - LANGLADE COUNTY","96","95","55","0"
"2020 General Election","34012","TOWN OF LANGLADE - LANGLADE COUNTY","108","107","89","1"
"2020 General Election","34014","TOWN OF NEVA - LANGLADE COUNTY","127","126","87","0"
"2020 General Election","34016","TOWN OF NORWOOD - LANGLADE COUNTY","159","159","79","2"
"2020 General Election","34018","TOWN OF PARRISH - LANGLADE COUNTY","15","15","14","3"
"2020 General Election","34020","TOWN OF PECK - LANGLADE COUNTY","53","53","37","0"
"2020 General Election","34022","TOWN OF POLAR - LANGLADE COUNTY","168","155","90","0"
"2020 General Election","34024","TOWN OF PRICE - LANGLADE COUNTY","39","39","6","0"
"2020 General Election","34026","TOWN OF ROLLING - LANGLADE COUNTY","234","219","148","0"
"2020 General Election","34028","TOWN OF SUMMIT - LANGLADE COUNTY","30","30","26","5"
"2020 General Election","34030","TOWN OF UPHAM - LANGLADE COUNTY","188","188","141","3"
"2020 General Election","34032","TOWN OF VILAS - LANGLADE COUNTY","26","26","15","2"
"2020 General Election","34034","TOWN OF WOLF RIVER - LANGLADE COUNTY","182","180","113","18"
"2020 General Election","34191","VILLAGE OF WHITE LAKE - LANGLADE COUNTY","59","57","47","4"
"2020 General Election","34201","CITY OF ANTIGO - LANGLADE COUNTY","1449","1448","1199","286"
"2020 General Election","35002","TOWN OF BIRCH - LINCOLN COUNTY","66","65","53","9"
"2020 General Election","35004","TOWN OF BRADLEY - LINCOLN COUNTY","701","699","565","133"
"2020 General Election","35006","TOWN OF CORNING - LINCOLN COUNTY","123","119","68","0"
"2020 General Election","35008","TOWN OF HARDING - LINCOLN COUNTY","72","64","36","0"
"2020 General Election","35010","TOWN OF HARRISON - LINCOLN COUNTY","207","199","103","0"
"2020 General Election","35012","TOWN OF KING - LINCOLN COUNTY","289","287","214","0"
"2020 General Election","35014","TOWN OF MERRILL - LINCOLN COUNTY","570","562","411","38"
"2020 General Election","35016","TOWN OF PINE RIVER - LINCOLN COUNTY","388","385","235","0"
"2020 General Election","35018","TOWN OF ROCK FALLS - LINCOLN COUNTY","109","107","63","1"
"2020 General Election","35020","TOWN OF RUSSELL - LINCOLN COUNTY","125","125","90","4"
"2020 General Election","35022","TOWN OF SCHLEY - LINCOLN COUNTY","139","134","46","0"
"2020 General Election","35024","TOWN OF SCOTT - LINCOLN COUNTY","279","277","196","0"
"2020 General Election","35026","TOWN OF SKANAWAN - LINCOLN COUNTY","98","94","55","0"
"2020 General Election","35028","TOWN OF SOMO - LINCOLN COUNTY","20","20","8","0"
"2020 General Election","35030","TOWN OF TOMAHAWK - LINCOLN COUNTY","140","139","89","0"
"2020 General Election","35032","TOWN OF WILSON - LINCOLN COUNTY","97","96","76","5"
"2020 General Election","35251","CITY OF MERRILL - LINCOLN COUNTY","1826","1824","1475","418"
"2020 General Election","35286","CITY OF TOMAHAWK - LINCOLN COUNTY","860","860","686","72"
"2020 General Election","36002","TOWN OF CATO - MANITOWOC COUNTY","240","240","196","5"
"2020 General Election","36004","TOWN OF CENTERVILLE - MANITOWOC COUNTY","136","136","91","4"
"2020 General Election","36006","TOWN OF COOPERSTOWN - MANITOWOC COUNTY","241","241","201","3"
"2020 General Election","36008","TOWN OF EATON - MANITOWOC COUNTY","150","148","92","0"
"2020 General Election","36010","TOWN OF FRANKLIN - MANITOWOC COUNTY","192","192","129","11"
"2020 General Election","36012","TOWN OF GIBSON - MANITOWOC COUNTY","233","233","184","7"
"2020 General Election","36014","TOWN OF KOSSUTH - MANITOWOC COUNTY","461","461","368","53"
"2020 General Election","36016","TOWN OF LIBERTY - MANITOWOC COUNTY","223","223","156","18"
"2020 General Election","36018","TOWN OF MANITOWOC - MANITOWOC COUNTY","247","247","182","0"
"2020 General Election","36020","TOWN OF MANITOWOC RAPIDS - MANITOWOC COUNTY","656","656","505","8"
"2020 General Election","36022","TOWN OF MAPLE GROVE - MANITOWOC COUNTY","112","112","88","5"
"2020 General Election","36024","TOWN OF MEEME - MANITOWOC COUNTY","271","271","232","0"
"2020 General Election","36026","TOWN OF MISHICOT - MANITOWOC COUNTY","230","230","168","26"
"2020 General Election","36028","TOWN OF NEWTON - MANITOWOC COUNTY","523","522","359","0"
"2020 General Election","36030","TOWN OF ROCKLAND - MANITOWOC COUNTY","191","191","140","21"
"2020 General Election","36032","TOWN OF SCHLESWIG - MANITOWOC COUNTY","449","448","338","86"
"2020 General Election","36034","TOWN OF TWO CREEKS - MANITOWOC COUNTY","70","70","33","1"
"2020 General Election","36036","TOWN OF TWO RIVERS - MANITOWOC COUNTY","367","367","282","28"
"2020 General Election","36112","VILLAGE OF CLEVELAND - MANITOWOC COUNTY","295","295","214","66"
"2020 General Election","36126","VILLAGE OF FRANCIS CREEK - MANITOWOC COUNTY","94","94","63","0"
"2020 General Election","36132","VILLAGE OF KELLNERSVILLE - MANITOWOC COUNTY","47","47","38","0"
"2020 General Election","36147","VILLAGE OF MARIBEL - MANITOWOC COUNTY","31","27","0","0"
"2020 General Election","36151","VILLAGE OF MISHICOT - MANITOWOC COUNTY","352","352","276","58"
"2020 General Election","36176","VILLAGE OF REEDSVILLE - MANITOWOC COUNTY","171","171","137","7"
"2020 General Election","36181","VILLAGE OF ST. NAZIANZ - MANITOWOC COUNTY","81","80","47","0"
"2020 General Election","36186","VILLAGE OF VALDERS - MANITOWOC COUNTY","162","162","143","49"
"2020 General Election","36191","VILLAGE OF WHITELAW - MANITOWOC COUNTY","110","110","85","37"
"2020 General Election","36241","CITY OF KIEL - MULTIPLE COUNTIES","967","966","809","200"
"2020 General Election","36251","CITY OF MANITOWOC - MANITOWOC COUNTY","9063","9049","7597","2302"
"2020 General Election","36286","CITY OF TWO RIVERS - MANITOWOC COUNTY","3128","3126","2639","896"
"2020 General Election","37002","TOWN OF BERGEN - MARATHON COUNTY","160","159","114","14"
"2020 General Election","37004","TOWN OF BERLIN - MARATHON COUNTY","188","186","104","0"
"2020 General Election","37006","TOWN OF BERN - MARATHON COUNTY","53","53","31","3"
"2020 General Election","37008","TOWN OF BEVENT - MARATHON COUNTY","199","197","144","3"
"2020 General Election","37010","TOWN OF BRIGHTON - MARATHON COUNTY","69","69","48","3"
"2020 General Election","37012","TOWN OF CASSEL - MARATHON COUNTY","157","157","110","9"
"2020 General Election","37014","TOWN OF CLEVELAND - MARATHON COUNTY","258","255","160","48"
"2020 General Election","37016","TOWN OF DAY - MARATHON COUNTY","135","125","82","1"
"2020 General Election","37018","TOWN OF EASTON - MARATHON COUNTY","201","200","124","9"
"2020 General Election","37020","TOWN OF EAU PLEINE - MARATHON COUNTY","109","109","64","0"
"2020 General Election","37022","TOWN OF ELDERON - MARATHON COUNTY","92","92","70","4"
"2020 General Election","37024","TOWN OF EMMET - MARATHON COUNTY","130","130","107","6"
